Isolate,baps.cluster
6680_7#12_S_pneumoniae_Spanish_23F.dna,76
6680_7#13_S_pneumoniae_Spanish_23F.dna,52
6680_7#14_S_pneumoniae_Spanish_23F.dna,75
6680_7#15_S_pneumoniae_Spanish_23F.dna,67
6680_7#16_S_pneumoniae_Spanish_23F.dna,33
6680_7#17_S_pneumoniae_Spanish_23F.dna,54
6680_7#18_S_pneumoniae_Spanish_23F.dna,54
6680_7#19_S_pneumoniae_Spanish_23F.dna,28
6680_7#1_S_pneumoniae_Spanish_23F.dna,54
6680_7#20_S_pneumoniae_Spanish_23F.dna,51
6680_7#21_S_pneumoniae_Spanish_23F.dna,73
6680_7#22_S_pneumoniae_Spanish_23F.dna,54
6680_7#23_S_pneumoniae_Spanish_23F.dna,46
6680_7#24_S_pneumoniae_Spanish_23F.dna,70
6680_7#2_S_pneumoniae_Spanish_23F.dna,75
6680_7#3_S_pneumoniae_Spanish_23F.dna,28
6680_7#4_S_pneumoniae_Spanish_23F.dna,10
6680_7#5_S_pneumoniae_Spanish_23F.dna,45
6680_7#6_S_pneumoniae_Spanish_23F.dna,77
6680_7#7_S_pneumoniae_Spanish_23F.dna,59
6680_7#8_S_pneumoniae_Spanish_23F.dna,76
6680_7#9_S_pneumoniae_Spanish_23F.dna,54
6730_1#10_S_pneumoniae_Spanish_23F.dna,78
6730_1#11_S_pneumoniae_Spanish_23F.dna,76
6730_1#12_S_pneumoniae_Spanish_23F.dna,75
6730_1#13_S_pneumoniae_Spanish_23F.dna,42
6730_1#14_S_pneumoniae_Spanish_23F.dna,64
6730_1#15_S_pneumoniae_Spanish_23F.dna,65
6730_1#16_S_pneumoniae_Spanish_23F.dna,68
6730_1#17_S_pneumoniae_Spanish_23F.dna,59
6730_1#18_S_pneumoniae_Spanish_23F.dna,48
6730_1#19_S_pneumoniae_Spanish_23F.dna,75
6730_1#1_S_pneumoniae_Spanish_23F.dna,8
6730_1#20_S_pneumoniae_Spanish_23F.dna,27
6730_1#21_S_pneumoniae_Spanish_23F.dna,78
6730_1#22_S_pneumoniae_Spanish_23F.dna,5
6730_1#23_S_pneumoniae_Spanish_23F.dna,27
6730_1#24_S_pneumoniae_Spanish_23F.dna,77
6730_1#2_S_pneumoniae_Spanish_23F.dna,77
6730_1#3_S_pneumoniae_Spanish_23F.dna,72
6730_1#4_S_pneumoniae_Spanish_23F.dna,40
6730_1#5_S_pneumoniae_Spanish_23F.dna,40
6730_1#6_S_pneumoniae_Spanish_23F.dna,54
6730_1#7_S_pneumoniae_Spanish_23F.dna,35
6730_1#8_S_pneumoniae_Spanish_23F.dna,60
6730_1#9_S_pneumoniae_Spanish_23F.dna,67
6730_3#10_S_pneumoniae_Spanish_23F.dna,13
6730_3#11_S_pneumoniae_Spanish_23F.dna,59
6730_3#12_S_pneumoniae_Spanish_23F.dna,75
6730_3#13_S_pneumoniae_Spanish_23F.dna,19
6730_3#14_S_pneumoniae_Spanish_23F.dna,22
6730_3#15_S_pneumoniae_Spanish_23F.dna,14
6730_3#16_S_pneumoniae_Spanish_23F.dna,14
6730_3#17_S_pneumoniae_Spanish_23F.dna,71
6730_3#18_S_pneumoniae_Spanish_23F.dna,65
6730_3#19_S_pneumoniae_Spanish_23F.dna,64
6730_3#1_S_pneumoniae_Spanish_23F.dna,54
6730_3#20_S_pneumoniae_Spanish_23F.dna,65
6730_3#21_S_pneumoniae_Spanish_23F.dna,73
6730_3#22_S_pneumoniae_Spanish_23F.dna,50
6730_3#23_S_pneumoniae_Spanish_23F.dna,59
6730_3#24_S_pneumoniae_Spanish_23F.dna,75
6730_3#2_S_pneumoniae_Spanish_23F.dna,74
6730_3#3_S_pneumoniae_Spanish_23F.dna,59
6730_3#4_S_pneumoniae_Spanish_23F.dna,59
6730_3#5_S_pneumoniae_Spanish_23F.dna,80
6730_3#6_S_pneumoniae_Spanish_23F.dna,78
6730_3#7_S_pneumoniae_Spanish_23F.dna,73
6730_3#8_S_pneumoniae_Spanish_23F.dna,78
6730_3#9_S_pneumoniae_Spanish_23F.dna,80
6641_6#10_S_pneumoniae_Spanish_23F.dna,78
6641_6#11_S_pneumoniae_Spanish_23F.dna,16
6641_6#12_S_pneumoniae_Spanish_23F.dna,38
6641_6#13_S_pneumoniae_Spanish_23F.dna,27
6641_6#14_S_pneumoniae_Spanish_23F.dna,80
6641_6#15_S_pneumoniae_Spanish_23F.dna,78
6641_6#16_S_pneumoniae_Spanish_23F.dna,29
6641_6#17_S_pneumoniae_Spanish_23F.dna,74
6641_6#18_S_pneumoniae_Spanish_23F.dna,63
6641_6#19_S_pneumoniae_Spanish_23F.dna,70
6641_6#1_S_pneumoniae_Spanish_23F.dna,11
6641_6#20_S_pneumoniae_Spanish_23F.dna,34
6641_6#21_S_pneumoniae_Spanish_23F.dna,29
6641_6#22_S_pneumoniae_Spanish_23F.dna,71
6641_6#23_S_pneumoniae_Spanish_23F.dna,63
6641_6#24_S_pneumoniae_Spanish_23F.dna,73
6641_6#2_S_pneumoniae_Spanish_23F.dna,42
6641_6#3_S_pneumoniae_Spanish_23F.dna,72
6641_6#4_S_pneumoniae_Spanish_23F.dna,80
6641_6#5_S_pneumoniae_Spanish_23F.dna,27
6641_6#6_S_pneumoniae_Spanish_23F.dna,48
6641_6#7_S_pneumoniae_Spanish_23F.dna,65
6641_6#8_S_pneumoniae_Spanish_23F.dna,74
6641_6#9_S_pneumoniae_Spanish_23F.dna,65
6649_8#10_S_pneumoniae_Spanish_23F.dna,68
6649_8#11_S_pneumoniae_Spanish_23F.dna,78
6649_8#12_S_pneumoniae_Spanish_23F.dna,56
6649_8#13_S_pneumoniae_Spanish_23F.dna,29
6649_8#14_S_pneumoniae_Spanish_23F.dna,48
6649_8#15_S_pneumoniae_Spanish_23F.dna,15
6649_8#16_S_pneumoniae_Spanish_23F.dna,78
6649_8#17_S_pneumoniae_Spanish_23F.dna,78
6649_8#18_S_pneumoniae_Spanish_23F.dna,63
6649_8#19_S_pneumoniae_Spanish_23F.dna,81
6649_8#1_S_pneumoniae_Spanish_23F.dna,78
6649_8#20_S_pneumoniae_Spanish_23F.dna,61
6649_8#21_S_pneumoniae_Spanish_23F.dna,77
6649_8#22_S_pneumoniae_Spanish_23F.dna,19
6649_8#23_S_pneumoniae_Spanish_23F.dna,78
6649_8#24_S_pneumoniae_Spanish_23F.dna,53
6649_8#2_S_pneumoniae_Spanish_23F.dna,65
6649_8#3_S_pneumoniae_Spanish_23F.dna,58
6649_8#4_S_pneumoniae_Spanish_23F.dna,81
6649_8#5_S_pneumoniae_Spanish_23F.dna,15
6649_8#6_S_pneumoniae_Spanish_23F.dna,21
6649_8#7_S_pneumoniae_Spanish_23F.dna,77
6649_8#8_S_pneumoniae_Spanish_23F.dna,72
6649_8#9_S_pneumoniae_Spanish_23F.dna,76
6664_1#10_S_pneumoniae_Spanish_23F.dna,64
6664_1#11_S_pneumoniae_Spanish_23F.dna,11
6664_1#12_S_pneumoniae_Spanish_23F.dna,72
6664_1#13_S_pneumoniae_Spanish_23F.dna,68
6664_1#14_S_pneumoniae_Spanish_23F.dna,74
6664_1#15_S_pneumoniae_Spanish_23F.dna,59
6664_1#16_S_pneumoniae_Spanish_23F.dna,78
6664_1#17_S_pneumoniae_Spanish_23F.dna,81
6664_1#18_S_pneumoniae_Spanish_23F.dna,40
6664_1#19_S_pneumoniae_Spanish_23F.dna,70
6664_1#1_S_pneumoniae_Spanish_23F.dna,49
6664_1#20_S_pneumoniae_Spanish_23F.dna,49
6664_1#21_S_pneumoniae_Spanish_23F.dna,75
6664_1#22_S_pneumoniae_Spanish_23F.dna,14
6664_1#23_S_pneumoniae_Spanish_23F.dna,27
6664_1#24_S_pneumoniae_Spanish_23F.dna,11
6664_1#2_S_pneumoniae_Spanish_23F.dna,78
6664_1#3_S_pneumoniae_Spanish_23F.dna,78
6664_1#4_S_pneumoniae_Spanish_23F.dna,48
6664_1#5_S_pneumoniae_Spanish_23F.dna,48
6664_1#6_S_pneumoniae_Spanish_23F.dna,41
6664_1#7_S_pneumoniae_Spanish_23F.dna,50
6664_1#8_S_pneumoniae_Spanish_23F.dna,68
6664_1#9_S_pneumoniae_Spanish_23F.dna,45
6673_8#10_S_pneumoniae_Spanish_23F.dna,20
6673_8#11_S_pneumoniae_Spanish_23F.dna,38
6673_8#12_S_pneumoniae_Spanish_23F.dna,13
6673_8#13_S_pneumoniae_Spanish_23F.dna,65
6673_8#14_S_pneumoniae_Spanish_23F.dna,41
6673_8#15_S_pneumoniae_Spanish_23F.dna,27
6673_8#16_S_pneumoniae_Spanish_23F.dna,50
6673_8#17_S_pneumoniae_Spanish_23F.dna,80
6673_8#18_S_pneumoniae_Spanish_23F.dna,58
6673_8#19_S_pneumoniae_Spanish_23F.dna,70
6673_8#1_S_pneumoniae_Spanish_23F.dna,42
6673_8#20_S_pneumoniae_Spanish_23F.dna,70
6673_8#21_S_pneumoniae_Spanish_23F.dna,75
6673_8#22_S_pneumoniae_Spanish_23F.dna,63
6673_8#23_S_pneumoniae_Spanish_23F.dna,39
6673_8#24_S_pneumoniae_Spanish_23F.dna,78
6673_8#2_S_pneumoniae_Spanish_23F.dna,76
6673_8#3_S_pneumoniae_Spanish_23F.dna,16
6673_8#4_S_pneumoniae_Spanish_23F.dna,65
6673_8#5_S_pneumoniae_Spanish_23F.dna,51
6673_8#6_S_pneumoniae_Spanish_23F.dna,59
6673_8#7_S_pneumoniae_Spanish_23F.dna,34
6673_8#8_S_pneumoniae_Spanish_23F.dna,74
6673_8#9_S_pneumoniae_Spanish_23F.dna,15
6680_8#10_S_pneumoniae_Spanish_23F.dna,78
6680_8#11_S_pneumoniae_Spanish_23F.dna,81
6680_8#12_S_pneumoniae_Spanish_23F.dna,78
6680_8#13_S_pneumoniae_Spanish_23F.dna,72
6680_8#14_S_pneumoniae_Spanish_23F.dna,16
6680_8#15_S_pneumoniae_Spanish_23F.dna,41
6680_8#16_S_pneumoniae_Spanish_23F.dna,46
6680_8#17_S_pneumoniae_Spanish_23F.dna,75
6680_8#18_S_pneumoniae_Spanish_23F.dna,28
6680_8#19_S_pneumoniae_Spanish_23F.dna,71
6680_8#1_S_pneumoniae_Spanish_23F.dna,59
6680_8#20_S_pneumoniae_Spanish_23F.dna,45
6680_8#21_S_pneumoniae_Spanish_23F.dna,78
6680_8#22_S_pneumoniae_Spanish_23F.dna,36
6680_8#23_S_pneumoniae_Spanish_23F.dna,42
6680_8#24_S_pneumoniae_Spanish_23F.dna,42
6680_8#2_S_pneumoniae_Spanish_23F.dna,54
6680_8#3_S_pneumoniae_Spanish_23F.dna,60
6680_8#4_S_pneumoniae_Spanish_23F.dna,41
6680_8#5_S_pneumoniae_Spanish_23F.dna,61
6680_8#6_S_pneumoniae_Spanish_23F.dna,64
6680_8#7_S_pneumoniae_Spanish_23F.dna,15
6680_8#8_S_pneumoniae_Spanish_23F.dna,15
6680_8#9_S_pneumoniae_Spanish_23F.dna,11
6714_7#10_S_pneumoniae_Spanish_23F.dna,67
6714_7#11_S_pneumoniae_Spanish_23F.dna,59
6714_7#12_S_pneumoniae_Spanish_23F.dna,75
6714_7#13_S_pneumoniae_Spanish_23F.dna,54
6714_7#14_S_pneumoniae_Spanish_23F.dna,72
6714_7#15_S_pneumoniae_Spanish_23F.dna,40
6714_7#16_S_pneumoniae_Spanish_23F.dna,54
6714_7#17_S_pneumoniae_Spanish_23F.dna,36
6714_7#18_S_pneumoniae_Spanish_23F.dna,48
6714_7#19_S_pneumoniae_Spanish_23F.dna,77
6714_7#1_S_pneumoniae_Spanish_23F.dna,73
6714_7#20_S_pneumoniae_Spanish_23F.dna,4
6714_7#21_S_pneumoniae_Spanish_23F.dna,75
6714_7#22_S_pneumoniae_Spanish_23F.dna,15
6714_7#23_S_pneumoniae_Spanish_23F.dna,15
6714_7#24_S_pneumoniae_Spanish_23F.dna,55
6714_7#2_S_pneumoniae_Spanish_23F.dna,68
6714_7#3_S_pneumoniae_Spanish_23F.dna,78
6714_7#4_S_pneumoniae_Spanish_23F.dna,73
6714_7#5_S_pneumoniae_Spanish_23F.dna,61
6714_7#6_S_pneumoniae_Spanish_23F.dna,77
6714_7#7_S_pneumoniae_Spanish_23F.dna,44
6714_7#8_S_pneumoniae_Spanish_23F.dna,71
6714_7#9_S_pneumoniae_Spanish_23F.dna,70
6714_8#10_S_pneumoniae_Spanish_23F.dna,29
6714_8#11_S_pneumoniae_Spanish_23F.dna,39
6714_8#12_S_pneumoniae_Spanish_23F.dna,59
6714_8#13_S_pneumoniae_Spanish_23F.dna,34
6714_8#14_S_pneumoniae_Spanish_23F.dna,53
6714_8#15_S_pneumoniae_Spanish_23F.dna,72
6714_8#16_S_pneumoniae_Spanish_23F.dna,53
6714_8#17_S_pneumoniae_Spanish_23F.dna,77
6714_8#18_S_pneumoniae_Spanish_23F.dna,73
6714_8#19_S_pneumoniae_Spanish_23F.dna,78
6714_8#1_S_pneumoniae_Spanish_23F.dna,15
6714_8#20_S_pneumoniae_Spanish_23F.dna,19
6714_8#21_S_pneumoniae_Spanish_23F.dna,41
6714_8#22_S_pneumoniae_Spanish_23F.dna,59
6714_8#23_S_pneumoniae_Spanish_23F.dna,78
6714_8#24_S_pneumoniae_Spanish_23F.dna,70
6714_8#2_S_pneumoniae_Spanish_23F.dna,15
6714_8#3_S_pneumoniae_Spanish_23F.dna,75
6714_8#4_S_pneumoniae_Spanish_23F.dna,75
6714_8#5_S_pneumoniae_Spanish_23F.dna,20
6714_8#6_S_pneumoniae_Spanish_23F.dna,23
6714_8#7_S_pneumoniae_Spanish_23F.dna,77
6714_8#8_S_pneumoniae_Spanish_23F.dna,63
6714_8#9_S_pneumoniae_Spanish_23F.dna,6
6730_4#10_S_pneumoniae_Spanish_23F.dna,73
6730_4#11_S_pneumoniae_Spanish_23F.dna,65
6730_4#12_S_pneumoniae_Spanish_23F.dna,65
6730_4#13_S_pneumoniae_Spanish_23F.dna,15
6730_4#14_S_pneumoniae_Spanish_23F.dna,50
6730_4#15_S_pneumoniae_Spanish_23F.dna,1
6730_4#16_S_pneumoniae_Spanish_23F.dna,18
6730_4#17_S_pneumoniae_Spanish_23F.dna,13
6730_4#18_S_pneumoniae_Spanish_23F.dna,54
6730_4#19_S_pneumoniae_Spanish_23F.dna,53
6730_4#1_S_pneumoniae_Spanish_23F.dna,65
6730_4#20_S_pneumoniae_Spanish_23F.dna,29
6730_4#21_S_pneumoniae_Spanish_23F.dna,59
6730_4#22_S_pneumoniae_Spanish_23F.dna,54
6730_4#23_S_pneumoniae_Spanish_23F.dna,28
6730_4#24_S_pneumoniae_Spanish_23F.dna,54
6730_4#2_S_pneumoniae_Spanish_23F.dna,80
6730_4#3_S_pneumoniae_Spanish_23F.dna,6
6730_4#4_S_pneumoniae_Spanish_23F.dna,70
6730_4#5_S_pneumoniae_Spanish_23F.dna,77
6730_4#6_S_pneumoniae_Spanish_23F.dna,36
6730_4#7_S_pneumoniae_Spanish_23F.dna,59
6730_4#8_S_pneumoniae_Spanish_23F.dna,9
6730_4#9_S_pneumoniae_Spanish_23F.dna,9
6730_5#10_S_pneumoniae_Spanish_23F.dna,34
6730_5#11_S_pneumoniae_Spanish_23F.dna,34
6730_5#12_S_pneumoniae_Spanish_23F.dna,53
6730_5#13_S_pneumoniae_Spanish_23F.dna,8
6730_5#14_S_pneumoniae_Spanish_23F.dna,36
6730_5#15_S_pneumoniae_Spanish_23F.dna,65
6730_5#16_S_pneumoniae_Spanish_23F.dna,71
6730_5#17_S_pneumoniae_Spanish_23F.dna,54
6730_5#18_S_pneumoniae_Spanish_23F.dna,54
6730_5#19_S_pneumoniae_Spanish_23F.dna,59
6730_5#1_S_pneumoniae_Spanish_23F.dna,71
6730_5#20_S_pneumoniae_Spanish_23F.dna,40
6730_5#21_S_pneumoniae_Spanish_23F.dna,41
6730_5#22_S_pneumoniae_Spanish_23F.dna,61
6730_5#23_S_pneumoniae_Spanish_23F.dna,78
6730_5#24_S_pneumoniae_Spanish_23F.dna,28
6730_5#2_S_pneumoniae_Spanish_23F.dna,69
6730_5#3_S_pneumoniae_Spanish_23F.dna,63
6730_5#4_S_pneumoniae_Spanish_23F.dna,78
6730_5#5_S_pneumoniae_Spanish_23F.dna,40
6730_5#6_S_pneumoniae_Spanish_23F.dna,40
6730_5#7_S_pneumoniae_Spanish_23F.dna,19
6730_5#8_S_pneumoniae_Spanish_23F.dna,44
6730_5#9_S_pneumoniae_Spanish_23F.dna,73
6730_6#10_S_pneumoniae_Spanish_23F.dna,53
6730_6#11_S_pneumoniae_Spanish_23F.dna,54
6730_6#12_S_pneumoniae_Spanish_23F.dna,72
6730_6#13_S_pneumoniae_Spanish_23F.dna,11
6730_6#14_S_pneumoniae_Spanish_23F.dna,22
6730_6#15_S_pneumoniae_Spanish_23F.dna,75
6730_6#16_S_pneumoniae_Spanish_23F.dna,47
6730_6#17_S_pneumoniae_Spanish_23F.dna,47
6730_6#18_S_pneumoniae_Spanish_23F.dna,23
6730_6#19_S_pneumoniae_Spanish_23F.dna,77
6730_6#1_S_pneumoniae_Spanish_23F.dna,54
6730_6#20_S_pneumoniae_Spanish_23F.dna,45
6730_6#21_S_pneumoniae_Spanish_23F.dna,62
6730_6#22_S_pneumoniae_Spanish_23F.dna,78
6730_6#23_S_pneumoniae_Spanish_23F.dna,77
6730_6#24_S_pneumoniae_Spanish_23F.dna,80
6730_6#2_S_pneumoniae_Spanish_23F.dna,4
6730_6#3_S_pneumoniae_Spanish_23F.dna,77
6730_6#4_S_pneumoniae_Spanish_23F.dna,60
6730_6#5_S_pneumoniae_Spanish_23F.dna,72
6730_6#6_S_pneumoniae_Spanish_23F.dna,67
6730_6#7_S_pneumoniae_Spanish_23F.dna,59
6730_6#8_S_pneumoniae_Spanish_23F.dna,65
6730_6#9_S_pneumoniae_Spanish_23F.dna,13
6730_7#10_S_pneumoniae_Spanish_23F.dna,27
6730_7#11_S_pneumoniae_Spanish_23F.dna,13
6730_7#12_S_pneumoniae_Spanish_23F.dna,56
6730_7#13_S_pneumoniae_Spanish_23F.dna,78
6730_7#14_S_pneumoniae_Spanish_23F.dna,65
6730_7#15_S_pneumoniae_Spanish_23F.dna,81
6730_7#16_S_pneumoniae_Spanish_23F.dna,74
6730_7#17_S_pneumoniae_Spanish_23F.dna,74
6730_7#18_S_pneumoniae_Spanish_23F.dna,54
6730_7#19_S_pneumoniae_Spanish_23F.dna,78
6730_7#1_S_pneumoniae_Spanish_23F.dna,29
6730_7#20_S_pneumoniae_Spanish_23F.dna,42
6730_7#21_S_pneumoniae_Spanish_23F.dna,59
6730_7#22_S_pneumoniae_Spanish_23F.dna,11
6730_7#23_S_pneumoniae_Spanish_23F.dna,6
6730_7#24_S_pneumoniae_Spanish_23F.dna,61
6730_7#2_S_pneumoniae_Spanish_23F.dna,13
6730_7#3_S_pneumoniae_Spanish_23F.dna,59
6730_7#4_S_pneumoniae_Spanish_23F.dna,77
6730_7#5_S_pneumoniae_Spanish_23F.dna,30
6730_7#6_S_pneumoniae_Spanish_23F.dna,63
6730_7#7_S_pneumoniae_Spanish_23F.dna,76
6730_7#8_S_pneumoniae_Spanish_23F.dna,54
6730_7#9_S_pneumoniae_Spanish_23F.dna,54
6730_8#10_S_pneumoniae_Spanish_23F.dna,56
6730_8#11_S_pneumoniae_Spanish_23F.dna,54
6730_8#12_S_pneumoniae_Spanish_23F.dna,73
6730_8#13_S_pneumoniae_Spanish_23F.dna,65
6730_8#14_S_pneumoniae_Spanish_23F.dna,7
6730_8#15_S_pneumoniae_Spanish_23F.dna,57
6730_8#16_S_pneumoniae_Spanish_23F.dna,53
6730_8#17_S_pneumoniae_Spanish_23F.dna,47
6730_8#18_S_pneumoniae_Spanish_23F.dna,79
6730_8#19_S_pneumoniae_Spanish_23F.dna,54
6730_8#1_S_pneumoniae_Spanish_23F.dna,78
6730_8#20_S_pneumoniae_Spanish_23F.dna,50
6730_8#21_S_pneumoniae_Spanish_23F.dna,18
6730_8#22_S_pneumoniae_Spanish_23F.dna,32
6730_8#23_S_pneumoniae_Spanish_23F.dna,54
6730_8#24_S_pneumoniae_Spanish_23F.dna,36
6730_8#2_S_pneumoniae_Spanish_23F.dna,46
6730_8#3_S_pneumoniae_Spanish_23F.dna,23
6730_8#4_S_pneumoniae_Spanish_23F.dna,46
6730_8#5_S_pneumoniae_Spanish_23F.dna,36
6730_8#6_S_pneumoniae_Spanish_23F.dna,45
6730_8#7_S_pneumoniae_Spanish_23F.dna,36
6730_8#8_S_pneumoniae_Spanish_23F.dna,20
6730_8#9_S_pneumoniae_Spanish_23F.dna,50
6731_1#10_S_pneumoniae_Spanish_23F.dna,75
6731_1#11_S_pneumoniae_Spanish_23F.dna,80
6731_1#12_S_pneumoniae_Spanish_23F.dna,79
6731_1#13_S_pneumoniae_Spanish_23F.dna,69
6731_1#14_S_pneumoniae_Spanish_23F.dna,73
6731_1#15_S_pneumoniae_Spanish_23F.dna,54
6731_1#16_S_pneumoniae_Spanish_23F.dna,69
6731_1#17_S_pneumoniae_Spanish_23F.dna,53
6731_1#18_S_pneumoniae_Spanish_23F.dna,46
6731_1#19_S_pneumoniae_Spanish_23F.dna,46
6731_1#1_S_pneumoniae_Spanish_23F.dna,54
6731_1#20_S_pneumoniae_Spanish_23F.dna,63
6731_1#21_S_pneumoniae_Spanish_23F.dna,69
6731_1#22_S_pneumoniae_Spanish_23F.dna,68
6731_1#23_S_pneumoniae_Spanish_23F.dna,70
6731_1#24_S_pneumoniae_Spanish_23F.dna,49
6731_1#2_S_pneumoniae_Spanish_23F.dna,54
6731_1#3_S_pneumoniae_Spanish_23F.dna,55
6731_1#4_S_pneumoniae_Spanish_23F.dna,59
6731_1#5_S_pneumoniae_Spanish_23F.dna,55
6731_1#6_S_pneumoniae_Spanish_23F.dna,68
6731_1#7_S_pneumoniae_Spanish_23F.dna,45
6731_1#8_S_pneumoniae_Spanish_23F.dna,54
6731_1#9_S_pneumoniae_Spanish_23F.dna,17
6731_2#10_S_pneumoniae_Spanish_23F.dna,70
6731_2#11_S_pneumoniae_Spanish_23F.dna,69
6731_2#12_S_pneumoniae_Spanish_23F.dna,48
6731_2#13_S_pneumoniae_Spanish_23F.dna,65
6731_2#14_S_pneumoniae_Spanish_23F.dna,54
6731_2#15_S_pneumoniae_Spanish_23F.dna,12
6731_2#16_S_pneumoniae_Spanish_23F.dna,53
6731_2#17_S_pneumoniae_Spanish_23F.dna,81
6731_2#18_S_pneumoniae_Spanish_23F.dna,64
6731_2#19_S_pneumoniae_Spanish_23F.dna,48
6731_2#1_S_pneumoniae_Spanish_23F.dna,49
6731_2#20_S_pneumoniae_Spanish_23F.dna,13
6731_2#21_S_pneumoniae_Spanish_23F.dna,59
6731_2#22_S_pneumoniae_Spanish_23F.dna,55
6731_2#23_S_pneumoniae_Spanish_23F.dna,38
6731_2#24_S_pneumoniae_Spanish_23F.dna,14
6731_2#2_S_pneumoniae_Spanish_23F.dna,65
6731_2#3_S_pneumoniae_Spanish_23F.dna,24
6731_2#4_S_pneumoniae_Spanish_23F.dna,69
6731_2#5_S_pneumoniae_Spanish_23F.dna,2
6731_2#6_S_pneumoniae_Spanish_23F.dna,40
6731_2#7_S_pneumoniae_Spanish_23F.dna,54
6731_2#8_S_pneumoniae_Spanish_23F.dna,41
6731_2#9_S_pneumoniae_Spanish_23F.dna,69
6731_4#10_S_pneumoniae_Spanish_23F.dna,51
6731_4#11_S_pneumoniae_Spanish_23F.dna,59
6731_4#12_S_pneumoniae_Spanish_23F.dna,15
6731_4#13_S_pneumoniae_Spanish_23F.dna,26
6731_4#15_S_pneumoniae_Spanish_23F.dna,75
6731_4#16_S_pneumoniae_Spanish_23F.dna,59
6731_4#17_S_pneumoniae_Spanish_23F.dna,11
6731_4#18_S_pneumoniae_Spanish_23F.dna,54
6731_4#19_S_pneumoniae_Spanish_23F.dna,59
6731_4#1_S_pneumoniae_Spanish_23F.dna,46
6731_4#20_S_pneumoniae_Spanish_23F.dna,65
6731_4#21_S_pneumoniae_Spanish_23F.dna,80
6731_4#22_S_pneumoniae_Spanish_23F.dna,57
6731_4#23_S_pneumoniae_Spanish_23F.dna,67
6731_4#24_S_pneumoniae_Spanish_23F.dna,70
6731_4#2_S_pneumoniae_Spanish_23F.dna,73
6731_4#3_S_pneumoniae_Spanish_23F.dna,69
6731_4#4_S_pneumoniae_Spanish_23F.dna,70
6731_4#5_S_pneumoniae_Spanish_23F.dna,54
6731_4#6_S_pneumoniae_Spanish_23F.dna,45
6731_4#7_S_pneumoniae_Spanish_23F.dna,25
6731_4#8_S_pneumoniae_Spanish_23F.dna,70
6731_4#9_S_pneumoniae_Spanish_23F.dna,57
6731_5#10_S_pneumoniae_Spanish_23F.dna,52
6731_5#11_S_pneumoniae_Spanish_23F.dna,36
6731_5#12_S_pneumoniae_Spanish_23F.dna,22
6731_5#13_S_pneumoniae_Spanish_23F.dna,22
6731_5#14_S_pneumoniae_Spanish_23F.dna,62
6731_5#15_S_pneumoniae_Spanish_23F.dna,70
6731_5#16_S_pneumoniae_Spanish_23F.dna,56
6731_5#17_S_pneumoniae_Spanish_23F.dna,81
6731_5#18_S_pneumoniae_Spanish_23F.dna,65
6731_5#19_S_pneumoniae_Spanish_23F.dna,46
6731_5#1_S_pneumoniae_Spanish_23F.dna,68
6731_5#20_S_pneumoniae_Spanish_23F.dna,16
6731_5#21_S_pneumoniae_Spanish_23F.dna,54
6731_5#22_S_pneumoniae_Spanish_23F.dna,27
6731_5#23_S_pneumoniae_Spanish_23F.dna,7
6731_5#24_S_pneumoniae_Spanish_23F.dna,77
6731_5#2_S_pneumoniae_Spanish_23F.dna,36
6731_5#3_S_pneumoniae_Spanish_23F.dna,54
6731_5#4_S_pneumoniae_Spanish_23F.dna,74
6731_5#5_S_pneumoniae_Spanish_23F.dna,71
6731_5#6_S_pneumoniae_Spanish_23F.dna,45
6731_5#7_S_pneumoniae_Spanish_23F.dna,65
6731_5#8_S_pneumoniae_Spanish_23F.dna,32
6731_5#9_S_pneumoniae_Spanish_23F.dna,54
6731_6#10_S_pneumoniae_Spanish_23F.dna,75
6731_6#11_S_pneumoniae_Spanish_23F.dna,40
6731_6#12_S_pneumoniae_Spanish_23F.dna,81
6731_6#13_S_pneumoniae_Spanish_23F.dna,65
6731_6#14_S_pneumoniae_Spanish_23F.dna,15
6731_6#15_S_pneumoniae_Spanish_23F.dna,78
6731_6#16_S_pneumoniae_Spanish_23F.dna,73
6731_6#17_S_pneumoniae_Spanish_23F.dna,27
6731_6#18_S_pneumoniae_Spanish_23F.dna,27
6731_6#19_S_pneumoniae_Spanish_23F.dna,70
6731_6#1_S_pneumoniae_Spanish_23F.dna,68
6731_6#20_S_pneumoniae_Spanish_23F.dna,15
6731_6#21_S_pneumoniae_Spanish_23F.dna,65
6731_6#22_S_pneumoniae_Spanish_23F.dna,11
6731_6#23_S_pneumoniae_Spanish_23F.dna,71
6731_6#24_S_pneumoniae_Spanish_23F.dna,6
6731_6#2_S_pneumoniae_Spanish_23F.dna,72
6731_6#3_S_pneumoniae_Spanish_23F.dna,65
6731_6#4_S_pneumoniae_Spanish_23F.dna,66
6731_6#5_S_pneumoniae_Spanish_23F.dna,71
6731_6#6_S_pneumoniae_Spanish_23F.dna,62
6731_6#7_S_pneumoniae_Spanish_23F.dna,75
6731_6#8_S_pneumoniae_Spanish_23F.dna,71
6731_6#9_S_pneumoniae_Spanish_23F.dna,55
6649_7#10_S_pneumoniae_Spanish_23F.dna,68
6649_7#11_S_pneumoniae_Spanish_23F.dna,78
6649_7#12_S_pneumoniae_Spanish_23F.dna,70
6649_7#13_S_pneumoniae_Spanish_23F.dna,24
6649_7#14_S_pneumoniae_Spanish_23F.dna,28
